Model,Platform,Trials,Batch size,50th pct,90th pct,Average,Min,Max
prajjwal1/bert-tiny,PyTorch,100,1,0.002814054489135742,0.0028562545776367188,0.008426387310028077,0.002768278121948242,0.5636992454528809
prajjwal1/bert-tiny,PyTorch,100,2,0.0030221939086914062,0.0030422210693359375,0.0030272078514099123,0.002971172332763672,0.0038754940032958984
prajjwal1/bert-tiny,PyTorch,100,4,0.003305673599243164,0.0033326148986816406,0.0033107781410217285,0.003243684768676758,0.004000425338745117
prajjwal1/bert-tiny,PyTorch,100,8,0.003176450729370117,0.0032126903533935547,0.003185093402862549,0.0031197071075439453,0.004149198532104492
prajjwal1/bert-tiny,PyTorch,100,16,0.0032143592834472656,0.0032317638397216797,0.003220655918121338,0.0031671524047851562,0.004072427749633789
prajjwal1/bert-mini,PyTorch,100,1,0.002856016159057617,0.002903461456298828,0.0028628778457641603,0.0028107166290283203,0.0034089088439941406
prajjwal1/bert-mini,PyTorch,100,2,0.003027200698852539,0.003063201904296875,0.0030372834205627443,0.002975940704345703,0.003604888916015625
prajjwal1/bert-mini,PyTorch,100,4,0.003154277801513672,0.003192901611328125,0.003161942958831787,0.0031070709228515625,0.0037992000579833984
prajjwal1/bert-mini,PyTorch,100,8,0.0031583309173583984,0.003175497055053711,0.0031627559661865233,0.0031104087829589844,0.0038251876831054688
prajjwal1/bert-mini,PyTorch,100,16,0.0032243728637695312,0.0032491683959960938,0.003231313228607178,0.0031807422637939453,0.003873109817504883
prajjwal1/bert-small,PyTorch,100,1,0.0028624534606933594,0.0028989315032958984,0.0028714585304260255,0.0028209686279296875,0.003491640090942383
prajjwal1/bert-small,PyTorch,100,2,0.003031015396118164,0.0030503273010253906,0.003034777641296387,0.002989053726196289,0.0036292076110839844
prajjwal1/bert-small,PyTorch,100,4,0.003156423568725586,0.003185749053955078,0.0031611227989196775,0.0031037330627441406,0.003703594207763672
prajjwal1/bert-small,PyTorch,100,8,0.0031812191009521484,0.003207683563232422,0.0031868100166320803,0.0031278133392333984,0.003727436065673828
prajjwal1/bert-small,PyTorch,100,16,0.0032067298889160156,0.003241300582885742,0.0032152390480041505,0.003160238265991211,0.003798961639404297
prajjwal1/bert-medium,PyTorch,100,1,0.0030050277709960938,0.0030417442321777344,0.003012700080871582,0.002960205078125,0.0036551952362060547
prajjwal1/bert-medium,PyTorch,100,2,0.0030167102813720703,0.0030612945556640625,0.0030248212814331056,0.002969026565551758,0.0035855770111083984
prajjwal1/bert-medium,PyTorch,100,4,0.0031785964965820312,0.0032215118408203125,0.003183474540710449,0.0031223297119140625,0.0037822723388671875
prajjwal1/bert-medium,PyTorch,100,8,0.0031638145446777344,0.0031919479370117188,0.0031682991981506346,0.0031037330627441406,0.0037703514099121094
prajjwal1/bert-medium,PyTorch,100,16,0.003230571746826172,0.003256082534790039,0.0032372283935546875,0.0031812191009521484,0.00388336181640625
