Model,Platform,Trials,Batch size,50th pct,90th pct,Average,Min,Max
roberta-base,PyTorch,1000,1,0.01030421257019043,0.010997533798217773,0.010875782489776612,0.008881092071533203,0.4957404136657715
roberta-base,PyTorch,1000,2,0.010679483413696289,0.011140108108520508,0.010729105234146118,0.009710073471069336,0.016251325607299805
roberta-base,PyTorch,1000,4,0.011274576187133789,0.011511087417602539,0.011274880170822144,0.010393381118774414,0.02298569679260254
roberta-base,PyTorch,1000,8,0.011290550231933594,0.01146388053894043,0.011314750909805297,0.010267496109008789,0.040081024169921875
roberta-base,PyTorch,1000,16,0.011292457580566406,0.011481761932373047,0.011263953924179077,0.010307788848876953,0.016448497772216797
roberta-large,PyTorch,1000,1,0.019586801528930664,0.019901514053344727,0.019565450429916382,0.01852703094482422,0.025210142135620117
roberta-large,PyTorch,1000,2,0.02056097984313965,0.020874977111816406,0.02051974606513977,0.019105195999145508,0.026369333267211914
roberta-large,PyTorch,1000,4,0.021914958953857422,0.022211074829101562,0.021884324312210084,0.02060413360595703,0.03214216232299805
roberta-large,PyTorch,1000,8,0.021226167678833008,0.021693706512451172,0.02134494996070862,0.020285606384277344,0.05863595008850098
roberta-large,PyTorch,1000,16,0.021276473999023438,0.02162456512451172,0.021294786930084228,0.02010488510131836,0.028612852096557617
albert-base-v2,PyTorch,1000,1,0.011165142059326172,0.011372089385986328,0.011188470363616943,0.010346412658691406,0.0318150520324707
albert-base-v2,PyTorch,1000,2,0.011753559112548828,0.011957883834838867,0.011778088569641113,0.01133418083190918,0.01626300811767578
albert-base-v2,PyTorch,1000,4,0.012353181838989258,0.012591838836669922,0.01237805700302124,0.011461257934570312,0.027651548385620117
albert-base-v2,PyTorch,1000,8,0.01227116584777832,0.012527704238891602,0.012286426782608032,0.011713743209838867,0.015332221984863281
albert-base-v2,PyTorch,1000,16,0.01224064826965332,0.012495279312133789,0.012259120464324952,0.011696100234985352,0.016836881637573242
albert-large-v2,PyTorch,1000,1,0.02174854278564453,0.022124052047729492,0.021789913654327392,0.020854949951171875,0.025582075119018555
albert-large-v2,PyTorch,1000,2,0.02273392677307129,0.023090124130249023,0.022773240089416506,0.021819353103637695,0.034194231033325195
albert-large-v2,PyTorch,1000,4,0.02396392822265625,0.024308204650878906,0.02399917960166931,0.023316621780395508,0.029435396194458008
albert-large-v2,PyTorch,1000,8,0.023758888244628906,0.02405714988708496,0.02388596558570862,0.023169755935668945,0.08335185050964355
albert-large-v2,PyTorch,1000,16,0.02403879165649414,0.024371862411499023,0.024054009914398194,0.02243518829345703,0.035552978515625
albert-xlarge-v2,PyTorch,1000,1,0.021919965744018555,0.022246599197387695,0.02195506453514099,0.021204233169555664,0.02784585952758789
albert-xlarge-v2,PyTorch,1000,2,0.0308990478515625,0.031058549880981445,0.030826348066329955,0.022751808166503906,0.04171013832092285
albert-xlarge-v2,PyTorch,1000,4,0.05536365509033203,0.055971622467041016,0.05529294204711914,0.025388240814208984,0.06645798683166504
albert-xlarge-v2,PyTorch,1000,8,0.05413055419921875,0.0548253059387207,0.05405517816543579,0.024667739868164062,0.06402802467346191
albert-xlarge-v2,PyTorch,1000,16,0.08477115631103516,0.0850229263305664,0.08460731387138366,0.025223731994628906,0.09230399131774902
albert-xxlarge-v2,PyTorch,1000,1,0.029720067977905273,0.029813766479492188,0.02960798978805542,0.011208295822143555,0.031024456024169922
albert-xxlarge-v2,PyTorch,1000,2,0.05870771408081055,0.058866262435913086,0.05852136373519898,0.011929035186767578,0.061121225357055664
albert-xxlarge-v2,PyTorch,1000,4,0.11148285865783691,0.11280059814453125,0.11126495265960694,0.012544870376586914,0.11518430709838867
albert-xxlarge-v2,PyTorch,1000,8,0.11639904975891113,0.11751580238342285,0.11612459778785705,0.013077974319458008,0.11936450004577637
albert-xxlarge-v2,PyTorch,1000,16,0.1639692783355713,0.16549372673034668,0.1634385678768158,0.012401580810546875,0.16782116889953613
bert-base-uncased,PyTorch,1000,1,0.00978398323059082,0.01003408432006836,0.009801995515823364,0.009151697158813477,0.014369487762451172
bert-base-uncased,PyTorch,1000,2,0.010360002517700195,0.010641098022460938,0.010366493463516235,0.009570837020874023,0.0142822265625
bert-base-uncased,PyTorch,1000,4,0.010773181915283203,0.011077880859375,0.010780329465866089,0.009733200073242188,0.01978158950805664
bert-base-uncased,PyTorch,1000,8,0.010758399963378906,0.011069297790527344,0.010765459537506104,0.01009988784790039,0.014020204544067383
bert-base-uncased,PyTorch,1000,16,0.010805606842041016,0.011096715927124023,0.010808139801025391,0.009777545928955078,0.015269756317138672
bert-large-uncased,PyTorch,1000,1,0.0191497802734375,0.019466400146484375,0.019168926000595093,0.01823568344116211,0.025014638900756836
bert-large-uncased,PyTorch,1000,2,0.0202023983001709,0.020526647567749023,0.020226088762283326,0.019057035446166992,0.025942087173461914
bert-large-uncased,PyTorch,1000,4,0.021325111389160156,0.02169632911682129,0.02135085201263428,0.020008563995361328,0.02593994140625
bert-large-uncased,PyTorch,1000,8,0.021287202835083008,0.021671056747436523,0.021315109729766846,0.020264148712158203,0.025723695755004883
bert-large-uncased,PyTorch,1000,16,0.021368980407714844,0.021697998046875,0.021412013530731203,0.020520925521850586,0.0332794189453125
