Model,Platform,Trials,Batch size,50th pct,90th pct,Average,Min,Max
roberta-base,PyTorch,100,1,0.01668858528137207,0.01685500144958496,0.16502402305603028,0.016551494598388672,14.830707788467407
roberta-base,PyTorch,100,2,0.017263412475585938,0.017366886138916016,0.01773472547531128,0.017139911651611328,0.052043914794921875
roberta-base,PyTorch,100,4,0.01780533790588379,0.0200958251953125,0.018532724380493165,0.017644405364990234,0.03260612487792969
roberta-base,PyTorch,100,8,0.017913103103637695,0.018018484115600586,0.01807469129562378,0.01781153678894043,0.02458810806274414
roberta-base,PyTorch,100,16,0.017998695373535156,0.018107891082763672,0.018074097633361815,0.017876386642456055,0.021314382553100586
roberta-large,PyTorch,100,1,0.03373003005981445,0.03421378135681152,0.03414379835128784,0.03349781036376953,0.04820132255554199
roberta-large,PyTorch,100,2,0.03535270690917969,0.03552985191345215,0.035462541580200194,0.03505754470825195,0.03900885581970215
roberta-large,PyTorch,100,4,0.03466010093688965,0.03499960899353027,0.0357017707824707,0.03441810607910156,0.11993145942687988
roberta-large,PyTorch,100,8,0.03434872627258301,0.03458404541015625,0.03628622531890869,0.0341486930847168,0.18033123016357422
roberta-large,PyTorch,100,16,0.03449702262878418,0.03472137451171875,0.03597200870513916,0.03423047065734863,0.12801885604858398
albert-base-v2,PyTorch,100,1,0.019005775451660156,0.019133806228637695,0.019446556568145753,0.01884150505065918,0.06096625328063965
albert-base-v2,PyTorch,100,2,0.01964426040649414,0.019746065139770508,0.019763357639312744,0.019556760787963867,0.025176048278808594
albert-base-v2,PyTorch,100,4,0.020099163055419922,0.020194292068481445,0.020163276195526124,0.019957780838012695,0.0234982967376709
albert-base-v2,PyTorch,100,8,0.02048635482788086,0.02062368392944336,0.020579206943511962,0.02036118507385254,0.024593114852905273
albert-base-v2,PyTorch,100,16,0.02057790756225586,0.020699024200439453,0.020659096240997314,0.02043890953063965,0.024477243423461914
albert-large-v2,PyTorch,100,1,0.03861379623413086,0.03938031196594238,0.03900261878967285,0.03817176818847656,0.05237245559692383
albert-large-v2,PyTorch,100,2,0.040074825286865234,0.04034614562988281,0.040205481052398684,0.03988218307495117,0.04400157928466797
albert-large-v2,PyTorch,100,4,0.039321184158325195,0.04026508331298828,0.03970440149307251,0.039131879806518555,0.05363631248474121
albert-large-v2,PyTorch,100,8,0.039092302322387695,0.03932929039001465,0.03979974985122681,0.0387880802154541,0.08592867851257324
albert-large-v2,PyTorch,100,16,0.0396420955657959,0.04143476486206055,0.04008540391921997,0.039461612701416016,0.047955989837646484
albert-xlarge-v2,PyTorch,100,1,0.038251638412475586,0.03878641128540039,0.03869300365447998,0.03771710395812988,0.05191493034362793
albert-xlarge-v2,PyTorch,100,2,0.03830432891845703,0.03860068321228027,0.038450794219970705,0.03809618949890137,0.04270529747009277
albert-xlarge-v2,PyTorch,100,4,0.03890395164489746,0.03943371772766113,0.03931731700897217,0.03859901428222656,0.05170631408691406
albert-xlarge-v2,PyTorch,100,8,0.03945350646972656,0.039665937423706055,0.039574120044708255,0.039223670959472656,0.043393850326538086
albert-xlarge-v2,PyTorch,100,16,0.03972029685974121,0.041787147521972656,0.040426502227783205,0.03947114944458008,0.07021403312683105
albert-xxlarge-v2,PyTorch,100,1,0.021635055541992188,0.021764516830444336,0.02123241901397705,0.019197463989257812,0.02398514747619629
albert-xxlarge-v2,PyTorch,100,2,0.021457672119140625,0.021668672561645508,0.021130545139312742,0.020050525665283203,0.026093244552612305
albert-xxlarge-v2,PyTorch,100,4,0.023510456085205078,0.023628711700439453,0.023001506328582763,0.020081043243408203,0.023903846740722656
albert-xxlarge-v2,PyTorch,100,8,0.03653264045715332,0.03683590888977051,0.03566812515258789,0.019985198974609375,0.03826308250427246
albert-xxlarge-v2,PyTorch,100,16,0.07870912551879883,0.07907319068908691,0.07688210010528565,0.020663976669311523,0.0820920467376709
bert-base-uncased,PyTorch,100,1,0.016887903213500977,0.01700115203857422,0.016939709186553954,0.016770362854003906,0.019335269927978516
bert-base-uncased,PyTorch,100,2,0.017383575439453125,0.017459392547607422,0.01743351697921753,0.01727128028869629,0.019685983657836914
bert-base-uncased,PyTorch,100,4,0.017841577529907227,0.017931222915649414,0.017910561561584472,0.01776409149169922,0.020474672317504883
bert-base-uncased,PyTorch,100,8,0.018104076385498047,0.018198251724243164,0.018163301944732667,0.017986297607421875,0.02061176300048828
bert-base-uncased,PyTorch,100,16,0.018312454223632812,0.018436431884765625,0.018388843536376952,0.018194198608398438,0.020931482315063477
bert-large-uncased,PyTorch,100,1,0.033765554428100586,0.03401923179626465,0.034211430549621585,0.033536434173583984,0.044971466064453125
bert-large-uncased,PyTorch,100,2,0.035471200942993164,0.038576364517211914,0.03584587812423706,0.03509521484375,0.04011273384094238
bert-large-uncased,PyTorch,100,4,0.03456687927246094,0.03534293174743652,0.03498305082321167,0.03440403938293457,0.04516029357910156
bert-large-uncased,PyTorch,100,8,0.0345616340637207,0.03477072715759277,0.03465659618377685,0.034317731857299805,0.03859710693359375
bert-large-uncased,PyTorch,100,16,0.03468775749206543,0.0347898006439209,0.034729504585266115,0.03446698188781738,0.03934288024902344
